qmof_id,name,analysis_bin,val_fold,primary_metal,linker_scaffold
qmof-516c93f,MOGVIO_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1nc[nH]n1
qmof-0b3a3c5,MOHJID_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1cncnc1
qmof-99b5526,MNFORD01_FSR,bandgap_4.5_to_5.0eV,2,Mn,
qmof-cd92f99,MNPROP_FSR,bandgap_4.5_to_5.0eV,3,Mn,
qmof-20b40dd,IDEDAY_FSR,bandgap_4.5_to_5.0eV,4,K,c1ccccc1
qmof-635b883,IDEHOQ_FSR,bandgap_4.5_to_5.0eV,1,Ni,
qmof-a7ffaa5,XENKUX_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccncc1
qmof-dee7542,LAZNOQ_FSR,bandgap_4.5_to_5.0eV,4,Cd,
qmof-90245ee,CINNUJ_FSR,bandgap_4.5_to_5.0eV,2,Dy,c1ccncc1
qmof-21f4e09,CINWAY_FSR,bandgap_4.5_to_5.0eV,4,Mn,
qmof-94017ac,NODVUX_FSR,bandgap_4.5_to_5.0eV,5,Cu,
qmof-632304d,EMIYIJ01_FSR,bandgap_4.5_to_5.0eV,2,Cd,S=C1[N]N=CN1
qmof-4a86080,EMIYUV_FSR,bandgap_4.5_to_5.0eV,2,Cd,S=C1[N]N=CN1
qmof-d85ca31,EMIZAC_FSR,bandgap_4.5_to_5.0eV,3,Cd,S=C1[N]N=CN1
qmof-fcaa8ec,EMIZEG_FSR,bandgap_4.5_to_5.0eV,4,Cd,S=C1[N]N=CN1
qmof-a837eb6,EMIZIK_FSR,bandgap_4.5_to_5.0eV,3,Cd,S=C1[N]N=CN1
qmof-2c242e5,EMOTEG_FSR,bandgap_4.5_to_5.0eV,3,Zn,
qmof-bce674b,EMOTIK_FSR,bandgap_4.5_to_5.0eV,1,Cd,
qmof-66e07d3,EMUDAT_FSR,bandgap_4.5_to_5.0eV,5,La,c1ccncc1
qmof-34391f3,NOJGUP_FSR,bandgap_4.5_to_5.0eV,2,Cd,[CH]1Nc2ccccc2N1
qmof-d0a2c75,XEKYUI01_FSR,bandgap_4.5_to_5.0eV,3,Co,
qmof-0a8f2d8,XELYUL_FSR,bandgap_4.5_to_5.0eV,4,La,[CH]1N=C[N]N1
qmof-c650078,XEYQAU_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1ccccc1
qmof-050c8bc,ATETIE_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccncc1
qmof-6c3a161,RUVJID_FSR,bandgap_4.5_to_5.0eV,3,Zn,c1ccc(-n2cnnc2)cc1
qmof-cd26d9d,QIBKIW_FSR,bandgap_4.5_to_5.0eV,5,Na,
qmof-5a63e9d,QETSOA_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1ncn(-c2ccc(-n3cncn3)cc2)n1
qmof-7979b73,XEDPON_FSR,bandgap_4.5_to_5.0eV,2,Zn,
qmof-f727745,XEDXUC_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1ccccc1.c1nncn1CCn1cnnc1
qmof-11b15c6,AVOKUS_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccccc1
qmof-48ecb3b,AVOLAZ_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccccc1
qmof-79e46ad,AVOLED_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccccc1
qmof-d1f791b,AVUFED01_FSR,bandgap_4.5_to_5.0eV,3,Na,
qmof-8be85a4,IFIVIF01_FSR,bandgap_4.5_to_5.0eV,2,Li,
qmof-34577d3,QEWMAJ_FSR,bandgap_4.5_to_5.0eV,4,Cd,
qmof-df62e59,QEXHAF_FSR,bandgap_4.5_to_5.0eV,3,Hg,
qmof-8205680,QEXPAL_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1c[nH]cn1
qmof-99be33b,LAXWAL_FSR,bandgap_4.5_to_5.0eV,4,Ag,
qmof-681ecb3,CINMIW_FSR,bandgap_4.5_to_5.0eV,5,Tm,c1ccncc1
qmof-dcd237a,CINNOD_FSR,bandgap_4.5_to_5.0eV,4,Er,c1ccncc1
qmof-f271b0a,GEQTIH_FSR,bandgap_4.5_to_5.0eV,4,Zn,O=C(NCc1cccnc1)NCc1cccnc1
qmof-d0fbccd,KEVRAF_FSR,bandgap_4.5_to_5.0eV,5,Cu,C1CSCCN1
qmof-0340fcc,CILKIT_FSR,bandgap_4.5_to_5.0eV,5,Zn,C1=NN=N[N]1.c1ccncc1
qmof-12eec1c,CILKOZ_FSR,bandgap_4.5_to_5.0eV,2,Zn,C1=NN=N[N]1.c1ccncc1
qmof-c18c33c,CILQAS_FSR,bandgap_4.5_to_5.0eV,4,Hg,
qmof-cc4a249,RUWTUZ_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1cc(-n2ccnc2)cc(-n2ccnc2)c1.c1ccccc1
qmof-d5e2472,KIDLEP_FSR,bandgap_4.5_to_5.0eV,4,Ni,[CH]1N=CN=CN1
qmof-f232c79,LAZVOZ_FSR,bandgap_4.5_to_5.0eV,1,Dy,c1c[nH]cn1
qmof-39bab0e,LAZVUF_FSR,bandgap_4.5_to_5.0eV,3,Er,c1c[nH]cn1
qmof-f4a1e4c,DATRIA_FSR,bandgap_4.5_to_5.0eV,3,Ag,c1ccc(SCSc2ccccc2)cc1
qmof-4fba533,DAVJOB_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1ccccc1
qmof-d1ed4a4,DAVXIJ_FSR,bandgap_4.5_to_5.0eV,1,Co,c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-1cec922,QEYXAU_FSR,bandgap_4.5_to_5.0eV,5,Ag,[CH]1N=C[N]N1Cn1cncn1
qmof-c5c5d13,QEYZAY01_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccccc1
qmof-713cbf1,QEYZAY02_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccccc1
qmof-2f075c1,RUVBAN_FSR,bandgap_4.5_to_5.0eV,5,Zn,c1ccc(-n2cnnc2)cc1
qmof-3326c2a,QEBWEB_FSR,bandgap_4.5_to_5.0eV,4,Mg,c1ccccc1
qmof-aac42c8,QECDAF_FSR,bandgap_4.5_to_5.0eV,2,Li,O=C1[N]S(=O)(=O)[N]C1=O
qmof-527e32e,LEHKAL_FSR,bandgap_4.5_to_5.0eV,1,Gd,c1ccccc1
qmof-f0447b0,KHMALA03_FSR,bandgap_4.5_to_5.0eV,5,K,
qmof-ab4d6f5,KHOXAL03_FSR,bandgap_4.5_to_5.0eV,2,K,
qmof-ae76967,KHPHAL02_FSR,bandgap_4.5_to_5.0eV,3,K,c1ccccc1
qmof-5c52173,KIBDIJ_FSR,bandgap_4.5_to_5.0eV,5,Tb,
qmof-f210856,GEMKER01_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-8b6e0cd,GENRUO_FSR,bandgap_4.5_to_5.0eV,5,Bi,
qmof-13463bb,NOCDOY_FSR,bandgap_4.5_to_5.0eV,5,Ni,
qmof-0c68249,NOCLOH01_FSR,bandgap_4.5_to_5.0eV,5,Sr,c1ccccc1
qmof-3a62371,MIYGIL_FSR,bandgap_4.5_to_5.0eV,2,Organic_Only,
qmof-ffc7372,MIYZIF_FSR,bandgap_4.5_to_5.0eV,4,Hg,
qmof-c7dcdee,MIZPAM_FSR,bandgap_4.5_to_5.0eV,3,Cd,
qmof-1667413,XEBTAZ_FSR,bandgap_4.5_to_5.0eV,2,Cd,
qmof-b8bcf6c,GEPXAB_FSR,bandgap_4.5_to_5.0eV,3,Cd,
qmof-99602aa,CIJXAW_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ccccc1
qmof-b505ebc,CIJZIG_FSR,bandgap_4.5_to_5.0eV,5,Mn,
qmof-740afef,KERWOW_FSR,bandgap_4.5_to_5.0eV,5,La,c1cncnc1
qmof-0caf630,KERXAJ_FSR,bandgap_4.5_to_5.0eV,4,Pr,c1cncnc1
qmof-448a49a,FOXQOZ_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1cn(Cc2cc(Cn3ccnc3)cc(Cn3ccnc3)c2)cn1
qmof-4920099,XAQWES_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1cc(Cn2ccnc2)cc(Cn2ccnc2)c1
qmof-1773abb,AVUFED_FSR,bandgap_4.5_to_5.0eV,5,Na,c1ccccc1
qmof-7b7e338,XEHTEK_FSR,bandgap_4.5_to_5.0eV,2,Co,
qmof-1ef53a0,XEHTUB_FSR,bandgap_4.5_to_5.0eV,4,Cd,C1=NN=N[N]1.c1ccccc1
qmof-221bac5,AVEMOE_FSR,bandgap_4.5_to_5.0eV,2,Ag,O=P12CN3CN(CN(C3)C1)C2
qmof-630c138,AVIPEB_FSR,bandgap_4.5_to_5.0eV,1,Mg,
qmof-810a1c3,FAQVEA_FSR,bandgap_4.5_to_5.0eV,2,Zn,C1=NN=N[N]1.c1ccncc1
qmof-c888728,NONYOF_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ccccc1
qmof-cc05cf2,EMEDUV01_FSR,bandgap_4.5_to_5.0eV,1,Dy,c1ccncc1
qmof-2eba693,EMEDUV_FSR,bandgap_4.5_to_5.0eV,2,Dy,c1ccncc1
qmof-dcc86e5,DAXNOG03_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccccc1
qmof-13cd67d,QATHEA_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-9ab9d41,QATROU_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccncc1
qmof-c06322b,QATSUC_FSR,bandgap_4.5_to_5.0eV,5,Cd,c1ccc(Cn2ccnc2)c(Cn2ccnc2)c1.c1ccccc1
qmof-6bd4e14,GESFOA_FSR,bandgap_4.5_to_5.0eV,3,Zn,c1ccncc1
qmof-fb7aab9,GETRED01_FSR,bandgap_4.5_to_5.0eV,2,Bi,
qmof-6011a1c,GETWEJ_FSR,bandgap_4.5_to_5.0eV,5,Pb,c1ccc(C2=NN=N[N]2)cc1
qmof-ba6a246,SAKLUM_FSR,bandgap_4.5_to_5.0eV,4,Li,
qmof-70cecaa,SALLAT_FSR,bandgap_4.5_to_5.0eV,1,Cd,
qmof-4a7d9c5,EMEYEB_FSR,bandgap_4.5_to_5.0eV,5,Zn,
qmof-5169fc5,NOHGEX_FSR,bandgap_4.5_to_5.0eV,2,Y,c1ccccc1
qmof-d0d269c,NOQHUY_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-9114e4f,NORHIN_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1ccccc1.c1cn(Cc2cc(Cn3ccnc3)cc(Cn3ccnc3)c2)cn1
qmof-186fc57,HEWPAB_FSR,bandgap_4.5_to_5.0eV,3,Cs,c1ccccc1
qmof-82f44d0,LEKMIA_FSR,bandgap_4.5_to_5.0eV,3,In,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
qmof-8e32732,QEBGEM_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1cn(CCCCn2ccnc2)cn1
qmof-5a415c6,QAXKUW01_FSR,bandgap_4.5_to_5.0eV,5,Zn,c1ccc(-c2ccccc2)cc1
qmof-975d128,AWEJAO_FSR,bandgap_4.5_to_5.0eV,5,Ag,c1ccccc1
qmof-1548d62,AWEMEU_FSR,bandgap_4.5_to_5.0eV,3,Zn,c1ccncc1
qmof-aff572c,AWOGOJ_FSR,bandgap_4.5_to_5.0eV,1,Sn,c1ccccc1
qmof-c970470,AWOHOK_FSR,bandgap_4.5_to_5.0eV,3,Cd,
qmof-8cc38c9,AWONIK_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1nncs1
qmof-668a82c,WUXPIO_FSR,bandgap_4.5_to_5.0eV,3,Ag,
qmof-812adef,FOSMEH_FSR,bandgap_4.5_to_5.0eV,5,Cd,[CH]1C=CC=CN1
qmof-b9cda88,QAVREM_FSR,bandgap_4.5_to_5.0eV,5,Cd,
qmof-d8acd47,KEPJAQ_FSR,bandgap_4.5_to_5.0eV,5,Er,
qmof-bb13a23,NORQES_FSR,bandgap_4.5_to_5.0eV,1,Sc,c1ccncc1
qmof-f2e148d,NOLVAN_FSR,bandgap_4.5_to_5.0eV,1,Ag,O=C1CNC(=O)CN1
qmof-f6990bf,NOMFUS_FSR,bandgap_4.5_to_5.0eV,4,Co,O=C1CNC(=O)CN1
qmof-3ff5349,NUDLOP01_FSR,bandgap_4.5_to_5.0eV,3,Mg,c1ccncc1
qmof-9b0abc5,XABJOC_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-2a2f8c7,XACBUB_FSR,bandgap_4.5_to_5.0eV,2,Cd,S=C1[N]N=CN1
qmof-3865138,CIGCEC_FSR,bandgap_4.5_to_5.0eV,2,Ti,
qmof-3adaa65,DEFWOC_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccc2c(c1)ncn2CCCn1cnc2ccccc21.c1ccccc1
qmof-f9b8307,LEYPIQ_FSR,bandgap_4.5_to_5.0eV,1,Na,
qmof-b4d8dac,LEQYEN_FSR,bandgap_4.5_to_5.0eV,5,Na,c1ccccc1
qmof-7c6b60e,SAWBAU_FSR,bandgap_4.5_to_5.0eV,2,Y,
qmof-81c0af0,GEWKAW_FSR,bandgap_4.5_to_5.0eV,2,Mg,c1ccc(-c2ccccn2)nc1
qmof-badd34a,KEKHAL_FSR,bandgap_4.5_to_5.0eV,5,Tb,c1ccccc1
qmof-a8bfcf3,KEKLEU_FSR,bandgap_4.5_to_5.0eV,4,Co,
qmof-ece4651,EMADAX_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1cc(SSc2ccncc2)ccn1
qmof-a959168,EMANOV_FSR,bandgap_4.5_to_5.0eV,3,Cd,
qmof-8276221,MIVNUB_FSR,bandgap_4.5_to_5.0eV,5,Lu,c1ccncc1
qmof-5ba9b76,HEMRUP_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1cc(CCCc2ccncc2)ccn1.c1ccccc1
qmof-fe0860e,WUZYEW_FSR,bandgap_4.5_to_5.0eV,3,Sm,
qmof-08c7677,HESMOK_FSR,bandgap_4.5_to_5.0eV,5,Cd,
qmof-614141f,HEVWUB_FSR,bandgap_4.5_to_5.0eV,5,Zn,C1CCNCC1
qmof-7166b5b,HEVXAI_FSR,bandgap_4.5_to_5.0eV,2,Cd,C1CCNCC1
qmof-a55c82c,IGUDEV_FSR,bandgap_4.5_to_5.0eV,3,Na,
qmof-d248652,SAZBAW_FSR,bandgap_4.5_to_5.0eV,4,Sn,c1ccoc1
qmof-422136e,FONQOP01_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccncc1
qmof-90ad635,LETHAU_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccccc1
qmof-d7fd6b7,QAMKAR_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ncn(CCn2cncn2)n1
qmof-b46dc41,QAPCUH_FSR,bandgap_4.5_to_5.0eV,4,Ga,
qmof-173e029,DEFNOU_FSR,bandgap_4.5_to_5.0eV,3,Ni,
qmof-1d7e777,DEFVER_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-d7500c7,WUVFEA_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccccc1
qmof-c716cfc,WUVJII_FSR,bandgap_4.5_to_5.0eV,3,Co,c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-859b831,AXEPIE_FSR,bandgap_4.5_to_5.0eV,2,Na,
qmof-485839c,AXITOR_FSR,bandgap_4.5_to_5.0eV,2,Zn,C1=NN=N[N]1.c1ccncc1
qmof-30ffa5b,WUJKOB_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1cc(CCCc2ccncc2)ccn1
qmof-37f4f13,WUKFUF_FSR,bandgap_4.5_to_5.0eV,4,Co,c1nc[nH]n1
qmof-f258d2d,IGUSAF_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccncc1
qmof-36d8b88,MIWNAJ_FSR,bandgap_4.5_to_5.0eV,1,Pr,
qmof-9b7f599,MIWNEN_FSR,bandgap_4.5_to_5.0eV,4,Nd,
qmof-32cddef,SEBTUP_FSR,bandgap_4.5_to_5.0eV,1,Cd,
qmof-357e9e5,GICYUN01_FSR,bandgap_4.5_to_5.0eV,5,Sr,c1ccccc1.c1ccccc1
qmof-5404d7b,LIBHUB_FSR,bandgap_4.5_to_5.0eV,1,Sr,c1ccccc1
qmof-089b013,ELINET_FSR,bandgap_4.5_to_5.0eV,2,Ni,c1ccccc1
qmof-7907034,NUPWEC_FSR,bandgap_4.5_to_5.0eV,2,K,c1ccccc1
qmof-54d770c,NUPWIG_FSR,bandgap_4.5_to_5.0eV,1,Rb,c1ccccc1
qmof-ac6e3d6,NUGJEF_FSR,bandgap_4.5_to_5.0eV,3,Cd,
qmof-0fcc169,WUBWAT_FSR,bandgap_4.5_to_5.0eV,1,Cd,
qmof-ac814d2,WUDXAV_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1ccccc1
qmof-2063f6c,AXIVIM_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1ccccc1
qmof-746e866,AXUFAB_FSR,bandgap_4.5_to_5.0eV,4,Hg,
qmof-ef51e3b,IJOMOJ03_FSR,bandgap_4.5_to_5.0eV,4,Mn,
qmof-9e3175c,IJOSIK_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1cc(Cn2cncn2)ccn1
qmof-a2d0d1c,QADWIE_FSR,bandgap_4.5_to_5.0eV,4,Gd,c1cc[nH+]cc1
qmof-991aa32,QADWOK_FSR,bandgap_4.5_to_5.0eV,1,Tb,c1cc[nH+]cc1
qmof-a4ff7f7,SEDDOX_FSR,bandgap_4.5_to_5.0eV,4,Li,O=C1[CH]C(=O)NC(=O)N1
qmof-11627b4,KEHWAY01_FSR,bandgap_4.5_to_5.0eV,3,K,O=c1ccn(C2CCCO2)c(=O)[nH]1.O=c1ccn(C2CCCO2)c(=O)[nH]1
qmof-8140415,GIFCOQ_FSR,bandgap_4.5_to_5.0eV,5,Sr,O=C1C=COS[N]1
qmof-1af804d,GIFGAG_FSR,bandgap_4.5_to_5.0eV,4,Mn,
qmof-d89832e,CETKEU_FSR,bandgap_4.5_to_5.0eV,4,Nd,c1ccccc1
qmof-b5258da,SEJSUW_FSR,bandgap_4.5_to_5.0eV,3,Co,
qmof-7b6e436,GIFLIT_FSR,bandgap_4.5_to_5.0eV,3,K,c1ccncc1
qmof-14c486f,GIGBAA_FSR,bandgap_4.5_to_5.0eV,3,Dy,
qmof-7a3ac3d,GIGBII_FSR,bandgap_4.5_to_5.0eV,4,Ho,
qmof-32c25b7,FOHCAH_FSR,bandgap_4.5_to_5.0eV,4,Mg,c1ccccc1
qmof-2de4c15,QADWUQ_FSR,bandgap_4.5_to_5.0eV,2,Dy,c1cc[nH+]cc1
qmof-ffb946a,QADXAX_FSR,bandgap_4.5_to_5.0eV,1,Ho,c1cc[nH+]cc1
qmof-4eb7b40,QAFFOV_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1ccc(-n2cnnc2)cc1
qmof-cd7c886,QAFGEM_FSR,bandgap_4.5_to_5.0eV,3,Cd,c1ccc(-n2cnnc2)cc1
qmof-9dfbfd1,PUZTOV_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccccc1
qmof-c11d02f,FOHKUJ_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ccccc1
qmof-fdb520d,FOJBOX_FSR,bandgap_4.5_to_5.0eV,5,Cd,[CH]1N=C[N]N1Cc1ccc(Cn2cncn2)cc1.c1ccccc1.c1ncn(Cc2ccc(Cn3cncn3)cc2)n1
qmof-9a71eae,GIGVOI_FSR,bandgap_4.5_to_5.0eV,3,Na,c1ccccc1
qmof-12e7e3d,GIHKEO_FSR,bandgap_4.5_to_5.0eV,4,Na,c1ccccc1
qmof-558431c,SETCUQ01_FSR,bandgap_4.5_to_5.0eV,4,Ag,c1ccc(C2=NN=N[N]2)cc1
qmof-72d2bdc,SETCUQ_FSR,bandgap_4.5_to_5.0eV,3,Ag,c1ccc(C2=NN=N[N]2)cc1.c1ccc(C2=N[N]N=N2)cc1
qmof-6500a22,SETNEL_FSR,bandgap_4.5_to_5.0eV,5,Cu,C1CSCCO1
qmof-1a5f532,SEKBIV_FSR,bandgap_4.5_to_5.0eV,5,Mg,C1COCCO1
qmof-2fd64af,SEQWET_FSR,bandgap_4.5_to_5.0eV,4,Co,
qmof-c576985,CETHER_FSR,bandgap_4.5_to_5.0eV,4,Gd,c1ccccc1
qmof-ebe63e6,CETHOB_FSR,bandgap_4.5_to_5.0eV,3,Dy,c1ccccc1
qmof-5de710b,NUGJIJ_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1cc(Cn2ccnc2)cc(Cn2ccnc2)c1
qmof-7b48c52,NUJTOB_FSR,bandgap_4.5_to_5.0eV,4,Au,
qmof-2e8aceb,HEHGOS_FSR,bandgap_4.5_to_5.0eV,3,Gd,
qmof-1ffb434,HEHLOY_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1ccccc1
qmof-ec57339,HEHMOW_FSR,bandgap_4.5_to_5.0eV,3,Ag,C1SCSCS1
qmof-2ac5c65,CETHUH_FSR,bandgap_4.5_to_5.0eV,1,Er,c1ccccc1
qmof-b584e82,CETJAP_FSR,bandgap_4.5_to_5.0eV,4,Tm,c1ccccc1
qmof-9b71bbe,CEKZUP_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-dc83d41,CELLUC_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccccc1
qmof-c885683,GIKBAE_FSR,bandgap_4.5_to_5.0eV,4,Tb,c1c[nH]cn1
qmof-dc36a7d,KAYCAQ_FSR,bandgap_4.5_to_5.0eV,1,Ca,c1ccncc1
qmof-863257c,CETFUD_FSR,bandgap_4.5_to_5.0eV,2,Pr,
qmof-08b5558,WOTNUQ_FSR,bandgap_4.5_to_5.0eV,1,Zn,
qmof-1fb08ec,WOWLUP_FSR,bandgap_4.5_to_5.0eV,1,Co,
qmof-8fe4b3e,WUPHEU_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1c[nH]cn1
qmof-6b02bb3,WOKROF_FSR,bandgap_4.5_to_5.0eV,1,Cd,c1ccncc1
qmof-c4f7333,WONXAZ_FSR,bandgap_4.5_to_5.0eV,3,Zn,c1ccccc1
qmof-742aaba,WONYIJ_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ccncc1
qmof-dc490ca,HEGXAU01_FSR,bandgap_4.5_to_5.0eV,1,Tb,
qmof-b45999a,LIHMAL01_FSR,bandgap_4.5_to_5.0eV,5,Li,
qmof-be80aaf,LIHSAX_FSR,bandgap_4.5_to_5.0eV,3,Cd,C1=NC=N[N]1.C1=NN=C[N]1
qmof-bda7761,LIDQIA_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-230402d,LIFXAA_FSR,bandgap_4.5_to_5.0eV,2,Cd,
qmof-c7a8622,PUNBIK_FSR,bandgap_4.5_to_5.0eV,2,Er,
qmof-e78c96e,PUPGAJ01_FSR,bandgap_4.5_to_5.0eV,5,Nd,c1c[nH]cn1
qmof-d58defd,DEHYAS_FSR,bandgap_4.5_to_5.0eV,5,Cd,c1ccc(C2=NN=N[N]2)nc1
qmof-b01ae77,DEJVIY_FSR,bandgap_4.5_to_5.0eV,4,Er,
qmof-5bc7a5e,SEWWUN_FSR,bandgap_4.5_to_5.0eV,5,K,
qmof-f4d0dfc,SEYMIV_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1ccc(-n2cnnc2)cc1
qmof-f730251,ILIQEB_FSR,bandgap_4.5_to_5.0eV,4,Cd,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-9c487ce,ILOVUB_FSR,bandgap_4.5_to_5.0eV,5,Zn,c1cc(CCc2ccncc2)ccn1
qmof-3d12eb1,AZOCUO01_FSR,bandgap_4.5_to_5.0eV,2,Zn,c1ccncc1
qmof-1b1c158,OBESUM_FSR,bandgap_4.5_to_5.0eV,1,Ag,
qmof-b205a95,NULXUO_FSR,bandgap_4.5_to_5.0eV,2,Gd,c1ccccc1
qmof-a52e439,NUMHUY_FSR,bandgap_4.5_to_5.0eV,3,Nd,C1COCCO1
qmof-bd852be,WIVFEO_FSR,bandgap_4.5_to_5.0eV,3,Sm,c1cncc(-c2nn[nH]n2)c1
qmof-13f45fd,AZIGOF_FSR,bandgap_4.5_to_5.0eV,2,Ag,c1ccncc1
qmof-c91080d,AZITOT_FSR,bandgap_4.5_to_5.0eV,3,La,c1ccccc1
qmof-58711c7,WOCGAZ_FSR,bandgap_4.5_to_5.0eV,3,La,c1ccccc1
qmof-0736fd1,GIKBIM_FSR,bandgap_4.5_to_5.0eV,4,Er,c1c[nH]cn1
qmof-1cfb0f0,GIKBUY01_FSR,bandgap_4.5_to_5.0eV,1,Gd,c1c[nH]cn1
qmof-e0e3dad,GIMGIT_FSR,bandgap_4.5_to_5.0eV,4,Zn,c1cc(Cn2ccnc2)cc(Cn2ccnc2)c1.c1ccccc1
qmof-7b44c95,WINVOG_FSR,bandgap_4.5_to_5.0eV,3,Tb,O=C1CNC(=O)CN1.O=C1CNC(=O)CN1
qmof-015591d,WIPQER_FSR,bandgap_4.5_to_5.0eV,1,Co,
qmof-6863435,IMEFAI01_FSR,bandgap_4.5_to_5.0eV,4,Gd,c1ccccc1
qmof-22a8304,IMEFAI_FSR,bandgap_4.5_to_5.0eV,4,Gd,c1ccccc1
qmof-c5651be,WIHWUG_FSR,bandgap_4.5_to_5.0eV,5,Cd,c1ccncc1
qmof-e9a012f,FAVNAU_FSR,bandgap_4.5_to_5.0eV,5,Cd,c1ccncc1.c1ccncc1
qmof-89850df,EJUFEW_FSR,bandgap_4.5_to_5.0eV,2,Tb,c1ccccc1
qmof-15b016f,NUYTUX_FSR,bandgap_4.5_to_5.0eV,4,Sm,c1ccccc1
qmof-3d33384,NUYVAF_FSR,bandgap_4.5_to_5.0eV,2,Pr,c1ccccc1
qmof-c0f6f4f,HEFYUN_FSR,bandgap_4.5_to_5.0eV,2,Cd,c1ncn(Cc2ccc(Cn3cncn3)cc2)n1
qmof-e054909,PURYEH_FSR,bandgap_4.5_to_5.0eV,2,Ag,
qmof-9781eac,PUTZAG_FSR,bandgap_4.5_to_5.0eV,1,Zn,c1ccc(Cn2ccnc2)c(Cn2ccnc2)c1.c1ccccc1
qmof-17ff882,PUNBAC_FSR,bandgap_4.5_to_5.0eV,2,Dy,
qmof-fbf7e41,CEJKAG_FSR,bandgap_4.5_to_5.0eV,3,Gd,c1ccccc1
qmof-fcedf2b,CEJKEK_FSR,bandgap_4.5_to_5.0eV,5,Sm,c1ccccc1
qmof-7f22f47,CEJLOV_FSR,bandgap_4.5_to_5.0eV,3,Ho,c1ccccc1
qmof-e2c3312,CEJLUB_FSR,bandgap_4.5_to_5.0eV,5,Y,c1ccccc1
qmof-13bab77,CEJNEK01_FSR,bandgap_4.5_to_5.0eV,4,Ag,C1CSCCO1
qmof-58ece63,SISXID_FSR,bandgap_4.5_to_5.0eV,3,K,c1ccccc1
qmof-28f26b6,SITROE01_FSR,bandgap_4.5_to_5.0eV,5,Nd,c1ccccc1
qmof-6040bb6,SIMXOE_FSR,bandgap_4.5_to_5.0eV,5,Zn,[CH]1N=C[N]N1
