qmof_id,name,analysis_bin,info.pld,info.lcd,info.density,info.volume,info.natoms,info.symmetry.spacegroup_number,info.mofid.topology,info.synthesized,primary_metal,metal_signature,n_metal_types,linker_scaffold
qmof-7e9b3eb,HUYGOX_FSR,bandgap_5.5_to_6.0eV,1.07531,2.18933,2.083271094,824.2049951,84,2,fes,True,Zn,[Zn],1,
qmof-1bc82b5,LANXUW_FSR,bandgap_5.5_to_6.0eV,0.92137,2.01698,2.14422013,1005.613018,104,14,sql,True,Cd,[OH2][Cd],1,
qmof-a23b78e,OJOZOE_FSR,bandgap_5.5_to_6.0eV,2.27485,2.90239,2.209371492,642.4547256,58,2,,True,Gd,unknown,0,
qmof-f3b9a1a,BENWAU_FSR,bandgap_5.5_to_6.0eV,2.13132,4.14938,1.888752818,1495.255477,134,1,,True,Cd,[OH2][Sm]([OH2])([OH2])[OH2],1,O=C1CN2CC[N]34->[Cd]([O]1)([O]C(=O)C2)([O]C(=O)C3)[O]C(=O)C4
qmof-c02979d,LMETZN_FSR,bandgap_5.5_to_6.0eV,1.1415,1.92557,1.74617789,688.1421122,78,4,,True,Zn,[Zn],1,
qmof-1e42cc3,JOSDEA01_FSR,bandgap_5.5_to_6.0eV,1.27474,2.65841,2.75426065,1044.523477,104,14,,True,Bi,unknown,0,
qmof-a880cf1,NENLEZ_FSR,bandgap_5.5_to_6.0eV,0.59057,1.89074,1.598559798,695.0374867,60,15,,True,K,unknown,0,
qmof-6849271,VINNAJ_FSR,bandgap_5.5_to_6.0eV,0.96285,2.05628,2.279696629,570.3254523,50,15,,True,Ba,unknown,0,
qmof-a3ce047,ECEZES_FSR,bandgap_5.5_to_6.0eV,1.07656,1.59624,1.8442637,270.9399061,35,2,,True,Ni,[OH2][Ni]([OH2])([OH2])[OH2],1,C1CCCCC1
qmof-7006a4a,XOTNEB01_FSR,bandgap_5.5_to_6.0eV,0.70279,2.37293,1.850412011,774.7910844,82,15,sql,True,Zn,[Zn],1,[CH]1NC=CN1
qmof-a098afb,XOTSUV_FSR,bandgap_5.5_to_6.0eV,0.97695,2.42421,1.766845507,664.6994122,66,14,sql,True,Zn,[OH2][Zn][OH2],1,c1nc[nH]n1
qmof-db56513,XOTTAC_FSR,bandgap_5.5_to_6.0eV,0.80945,1.3906,2.280002702,531.0775195,54,14,kgd,True,Cd,[Cd],1,[CH]1N=C[N]N1
qmof-17de19a,OKIPEE_FSR,bandgap_5.5_to_6.0eV,1.03221,2.04899,2.088850351,690.2290545,70,2,,True,Cs,[OH2][Cs],1,C1=CC2CCC1CC2
qmof-521818e,ISEBEN_FSR,bandgap_5.5_to_6.0eV,0.79123,1.50696,2.588534729,787.6110165,84,14,,True,Cd,[OH2][Cd](Cl)[OH2],1,
qmof-206a6de,ATAHIO_FSR,bandgap_5.5_to_6.0eV,0.8869,1.66154,2.0860606,1174.812831,120,14,,True,Cd,unknown,0,
qmof-14210e6,IMACZN01_FSR,bandgap_5.5_to_6.0eV,3.2485,4.58134,1.414837245,773.6736567,62,21,dia,True,Zn,[Zn],1,
qmof-efe5d3e,FIRXIP_FSR,bandgap_5.5_to_6.0eV,0.8391,1.54635,2.490789672,419.3735868,48,4,,True,Cd,unknown,0,
qmof-16dfff2,APANAI_FSR,bandgap_5.5_to_6.0eV,0.71956,1.47842,1.883049324,928.0789238,102,2,,True,Na,[Na][OH2][Na]([OH2][Na])[OH2][Na],1,
qmof-3f25aa2,XOZZOC_FSR,bandgap_5.5_to_6.0eV,0.76264,1.36046,2.730063298,666.529696,60,14,sql,True,Cd,Cl[Cd],1,[CH]1N=C[N]N1
qmof-bda49bd,LALZIJ_FSR,bandgap_5.5_to_6.0eV,0.78227,1.98164,2.138794226,1357.267366,148,33,,True,Zn,[Zn],1,O=C1C[NH]2->[Zn]34(<-[N](CC2)(CC(=O)[O]3)CC(=O)[O]4)[O]1
qmof-9446f9c,IROQEM_FSR,bandgap_5.5_to_6.0eV,0.54629,2.21596,2.018305865,1124.929666,128,58,,True,Sr,unknown,0,
qmof-897cb31,VISTUM_FSR,bandgap_5.5_to_6.0eV,3.52481,3.95044,1.888601627,1114.042057,74,63,,True,Cd,[Cd],1,C1N2CN3CN1CN(C2)C3
qmof-2658448,JOJJEY_FSR,bandgap_5.5_to_6.0eV,1.09203,1.84268,2.096389006,506.2627742,50,15,ant,True,Zn,[Zn],1,c1nnn[nH]1
qmof-fb68689,JOJHUM01_FSR,bandgap_5.5_to_6.0eV,1.33331,2.03485,2.210018626,550.864601,50,15,ant,True,Cd,[Cd],1,c1nnn[nH]1
qmof-cf9b31e,CAJCUL_FSR,bandgap_5.5_to_6.0eV,0.84753,1.55456,1.895736003,479.2670934,54,13,,True,Zn,[OH2][Zn][OH2],1,
qmof-28b48d0,PESSUD01_FSR,bandgap_5.5_to_6.0eV,1.21949,2.32871,2.109963936,1284.896787,132,19,rna,True,Ho,[Ho],1,C1CCCC1
qmof-db63f95,PESTAK01_FSR,bandgap_5.5_to_6.0eV,1.23419,2.31904,2.124331399,1283.487755,132,19,rna,True,Er,[Er],1,C1CCCC1
qmof-25a8aa5,PESTEO01_FSR,bandgap_5.5_to_6.0eV,1.21768,2.35866,2.062485162,1295.136558,132,19,rna,True,Tb,[Tb],1,C1CCCC1
qmof-81894a6,ECIHIK_FSR,bandgap_5.5_to_6.0eV,1.07814,2.16719,1.799812141,696.8616374,70,18,sql,True,Zn,[Zn],1,c1nnn[nH]1
qmof-cf57844,OKINUS_FSR,bandgap_5.5_to_6.0eV,0.48333,2.28089,1.75461481,750.3501786,76,2,,True,K,[OH2][K][OH2][K],1,C1=CC2CCC1CC2.C1=CC2CCC1CC2
qmof-9da79ba,QQQBDJ04_FSR,bandgap_5.5_to_6.0eV,1.01383,1.36586,1.878098897,262.3382006,26,70,,True,Mg,[OH2][Mg][OH2],1,
qmof-af9169c,IKOLUP_FSR,bandgap_5.5_to_6.0eV,0.93957,1.74538,2.046824657,626.0195158,70,13,,True,Sr,[OH2][Sr]([OH2])([OH2])[OH2],1,O=C1NC2CCC1NC2=O
qmof-e2f1ea2,PUYFUL_FSR,bandgap_5.5_to_6.0eV,1.11212,2.5615,2.263917285,760.3591394,66,12,,True,Ba,O|[Ba],2,
qmof-9794e9c,BERRUN_FSR,bandgap_5.5_to_6.0eV,1.16844,2.25127,1.884448579,692.0044671,66,9,dia,True,Cd,[Cd],1,C1=NN=N[N]1
qmof-89d5815,BERSOI_FSR,bandgap_5.5_to_6.0eV,1.39052,2.31543,1.993198941,607.5058909,54,43,dia,True,Cd,[Cd],1,C1=NN=N[N]1
qmof-36e99dc,PESSOX02_FSR,bandgap_5.5_to_6.0eV,1.24529,2.35953,2.079705112,1295.829539,132,19,rna,True,Dy,[Dy],1,C1CCCC1
qmof-d929741,TEXTUL_FSR,bandgap_5.5_to_6.0eV,1.44364,2.3895,2.002581218,621.2875054,66,15,kgd,True,Cd,[Cd],1,
qmof-848fedb,JOJHUM_FSR,bandgap_5.5_to_6.0eV,0.96333,1.37266,2.295974115,530.2416176,50,14,rtl,True,Cd,[Cd],1,c1nnn[nH]1
qmof-a7b5390,MAZTOX_FSR,bandgap_5.5_to_6.0eV,0.92286,2.3737,1.714579359,422.9506481,37,2,sql,True,Cd,[Cd],1,c1ncn(CCCCn2cncn2)n1
qmof-f3c6526,SIFLEY_FSR,bandgap_5.5_to_6.0eV,0.77918,1.61652,2.316714472,684.693515,68,62,sql,True,Sn,[Sn],1,
qmof-784eb1d,MOGVEK_FSR,bandgap_5.5_to_6.0eV,0.81228,1.56528,3.357716874,544.7641029,44,19,,True,Cd,Br[Cd],1,
qmof-8f2ae02,XESBUT_FSR,bandgap_5.5_to_6.0eV,1.08539,1.78386,1.881677078,323.5637865,33,2,,True,Cd,[Cd],1,
qmof-f19982c,QEYWIB_FSR,bandgap_5.5_to_6.0eV,1.37153,2.35306,1.724654117,939.1877551,90,4,sql,True,Zn,[OH2][Zn][OH2],1,[CH]1N=C[N]N1Cn1cncn1.c1ncn(Cn2cncn2)n1
qmof-3d4f57d,MITRIR_FSR,bandgap_5.5_to_6.0eV,2.51606,3.36133,1.30708072,623.5075572,53,5,,True,Cd,unknown,0,
qmof-0c65e4f,MITROX_FSR,bandgap_5.5_to_6.0eV,1.35638,2.95115,1.912092457,848.8723785,94,15,kgd,True,Cd,[Cd],1,
qmof-ae62f99,EKIDOS_FSR,bandgap_5.5_to_6.0eV,0.88405,2.15447,2.180438658,1442.874723,148,14,,True,Sm,[OH2][Sm][OH2],1,c1ccccc1
qmof-182f378,EKIFAG_FSR,bandgap_5.5_to_6.0eV,0.87837,2.17513,2.094151415,1472.346181,148,14,,True,Pr,[OH2][Pr][OH2],1,c1ccccc1
qmof-f38090a,OMICUJ_FSR,bandgap_5.5_to_6.0eV,1.62591,2.68818,2.054476585,1483.873503,138,15,,True,Zn,[Zn],1,c1cn(CC(Cn2ccnc2)(Cn2ccnc2)Cn2ccnc2)cn1
qmof-3d6d180,OLITIM_FSR,bandgap_5.5_to_6.0eV,0.89935,1.65053,1.922943199,670.7789481,68,2,,True,Ca,[OH2][Ca]([OH2])[OH2],1,
qmof-2e3e817,MOXFEL_FSR,bandgap_5.5_to_6.0eV,1.17391,2.01541,1.612127545,1403.25685,136,14,,True,Zn,Cl[Zn]Cl,1,
qmof-573a6eb,VEGYAI_FSR,bandgap_5.5_to_6.0eV,1.09901,2.09614,2.684988741,692.4107109,68,4,,True,In,unknown,0,
qmof-f917bec,BEVJES_FSR,bandgap_5.5_to_6.0eV,1.13609,1.82269,2.531908301,821.9628184,68,14,,True,Zn,Br[Zn]Br,1,C1COCCO1
qmof-f78ad77,VERQOA01_FSR,bandgap_5.5_to_6.0eV,0.83447,3.50003,2.297212118,512.5468947,44,148,hcb,True,Sm,[Sm],1,C1=CN=N[N]1.[CH]1C=NN=N1
qmof-0beae43,ERUVEU_FSR,bandgap_5.5_to_6.0eV,2.90662,3.20024,2.194020837,882.6469955,76,15,,True,Cd,unknown,0,
qmof-a5e076e,FABCOC_FSR,bandgap_5.5_to_6.0eV,0.92868,3.41119,2.38736,1348.693063,116,11,,True,Cd,Cl[Cd]|[Cd],2,
qmof-0dfada7,PEPWIR_FSR,bandgap_5.5_to_6.0eV,1.14138,2.10453,2.333122196,630.7802291,49,2,,True,Cd,Cl[Cd]Cl,1,c1nnc[nH]1
qmof-ae1a5ff,PEPWOX_FSR,bandgap_5.5_to_6.0eV,0.91335,1.85461,1.979142963,665.7378213,54,14,,True,Cd,[Cd],1,
qmof-8ce7f1c,MOYBIL_FSR,bandgap_5.5_to_6.0eV,0.73589,1.73163,2.301441255,1015.821669,108,14,,True,Mn,[Mn],1,
qmof-4cd6b6d,KOMGUP_FSR,bandgap_5.5_to_6.0eV,4.15105,5.36653,1.516489876,1563.516383,96,62,,True,Zn,[Zn],1,C1=NN=C[N]1
qmof-cd04a40,LIHRAW01_FSR,bandgap_5.5_to_6.0eV,1.08681,2.54503,2.614911857,541.9836247,36,14,,True,Zn,[Zn]Br,1,
qmof-71e5f47,HIBGEF_FSR,bandgap_5.5_to_6.0eV,1.1299,2.35406,1.58435124,1656.373505,140,14,met,True,Mg,[Mg],1,
qmof-23daf81,RUPYOR_FSR,bandgap_5.5_to_6.0eV,0.97213,1.87953,1.626090319,1178.313773,126,14,sql,True,Cd,[Cd],1,c1cn(CCCCn2ccnc2)cn1
qmof-600fd47,NIXQAO01_FSR,bandgap_5.5_to_6.0eV,1.20664,1.84794,1.836423008,431.8749392,42,14,sql,True,Ni,[Ni],1,
qmof-b2f4f8a,SEYVEY01_FSR,bandgap_5.5_to_6.0eV,0.93436,1.166,2.230725484,539.8671147,58,14,kgd,True,Cd,[Cd],1,c1c[nH]cn1
qmof-227ae8f,SEYVIC01_FSR,bandgap_5.5_to_6.0eV,0.97658,2.11931,1.730339806,605.7758209,58,9,dia,True,Zn,[Zn],1,c1c[nH]cn1
qmof-1339fce,HEJQIZ_FSR,bandgap_5.5_to_6.0eV,4.27064,5.90013,1.446751283,1387.818682,90,227,met,True,Zn,[Zn],1,C1=CN=N[N]1.C1=N[N]N=C1.[CH]1C=NN=N1
qmof-53e5178,KDGLUC01_FSR,bandgap_5.5_to_6.0eV,0.67974,1.49899,1.785658037,461.672066,48,4,,True,K,[K],1,
qmof-000741d,SCFORM01_FSR,bandgap_5.5_to_6.0eV,0.90163,1.95873,1.95685257,611.0030078,52,14,rob,True,Sc,[Sc],1,
qmof-7e0b219,NURYOO01_FSR,bandgap_5.5_to_6.0eV,0.96309,1.42784,2.586533771,699.5427642,64,33,,True,Cd,unknown,0,
qmof-a1de534,NURYOO_FSR,bandgap_5.5_to_6.0eV,0.97279,1.43412,2.518350781,718.4825075,64,62,,True,Cd,Cl[Cd]Cl,1,
qmof-f528aef,IJIWOO_FSR,bandgap_5.5_to_6.0eV,0.97999,1.59353,1.763686994,245.1409093,28,12,,True,K,[K],1,
qmof-5226456,KIHDOX_FSR,bandgap_5.5_to_6.0eV,1.06809,2.10466,1.516446204,875.5326904,94,13,sql,True,Zn,[Zn],1,c1cn(CCCCn2ccnc2)cn1
qmof-c5532d8,KIHJOD_FSR,bandgap_5.5_to_6.0eV,0.87137,1.69549,2.134088884,711.302543,84,14,,True,Zn,[OH2][Zn],1,C1CNCCN1
qmof-d69dd6c,IKOMIE_FSR,bandgap_5.5_to_6.0eV,0.96791,2.43377,1.678126926,1326.132856,142,15,,True,Sr,[OH2][Sr]([OH2])([OH2])[OH2],1,O=C1NC2CCC1NC2=O
qmof-c7403de,KOPBEW_FSR,bandgap_5.5_to_6.0eV,0.9756,1.50767,1.869938384,819.055151,92,57,,True,Cd,unknown,0,
qmof-ade9957,REGLUM_FSR,bandgap_5.5_to_6.0eV,0.98409,3.54007,2.3630197,757.5019519,66,4,,True,Cd,unknown,0,
qmof-f9a6beb,FUZYOP_FSR,bandgap_5.5_to_6.0eV,1.31307,2.81235,1.825007341,944.6323821,96,14,,True,Zn,[OH2][Zn][OH2],1,C1CCC1
qmof-4cbf5c8,MUGLAC_FSR,bandgap_5.5_to_6.0eV,0.92852,2.2974,1.560602308,1089.790008,104,15,,True,Cs,unknown,0,
qmof-a50d865,ISEQIH_FSR,bandgap_5.5_to_6.0eV,2.28208,3.35607,1.858939532,954.8436301,90,2,,True,Ca,[Ca]|[OH2][Ca][OH2],2,
qmof-802c05e,KOTDEE_FSR,bandgap_5.5_to_6.0eV,1.18563,2.28103,2.159964747,1267.46529,132,19,rna,True,Tm,[Tm],1,C1CCCC1
qmof-324dab2,KOTDII_FSR,bandgap_5.5_to_6.0eV,1.18829,2.33293,1.713515428,1287.481535,132,19,rna,True,Y,[Y],1,C1CCCC1
qmof-ed28d7b,KOTDOO_FSR,bandgap_5.5_to_6.0eV,1.18372,2.27593,2.188837647,1263.20545,132,19,rna,True,Yb,[Yb],1,C1CCCC1
qmof-33487ab,MAYXUG_FSR,bandgap_5.5_to_6.0eV,2.72356,3.60796,2.498867669,541.4225083,50,1,,True,Er,unknown,0,
qmof-eb1fb4c,VAMJAU_FSR,bandgap_5.5_to_6.0eV,0.9391,1.57696,2.20726973,291.8095923,28,11,,True,Li,unknown,0,
qmof-91c2978,VARCOH_FSR,bandgap_5.5_to_6.0eV,0.85998,1.94447,2.001292831,736.3040301,76,15,,True,Sn,[Sn],1,
qmof-c215e9b,VAWQIU01_FSR,bandgap_5.5_to_6.0eV,1.22415,2.02761,2.626343737,901.5818134,92,14,,True,Sm,[OH2][Sm],1,
qmof-b7c34ea,TISLEN_FSR,bandgap_5.5_to_6.0eV,0.98665,1.70681,2.958298206,741.30254,62,14,,True,Cd,Cl[Cd]|[Cd],2,
qmof-db849d6,BUXBUR_FSR,bandgap_5.5_to_6.0eV,1.25275,2.48354,2.159411562,917.9976162,80,19,,True,Cd,Cl[Cd]Cl,1,
qmof-bd158a6,YAHLOJ_FSR,bandgap_5.5_to_6.0eV,1.5369,2.27202,2.013475958,522.1137967,54,2,,True,Zn,[Zn],1,
qmof-918b373,HUHHEY_FSR,bandgap_5.5_to_6.0eV,2.18023,3.22606,1.929524231,806.9878929,69,2,,True,Cd,[Cd]|[OH2][Cd][OH2],2,C(CC1=NN=N[N]1)C1=NN=N[N]1
qmof-903582e,KOTCUT_FSR,bandgap_5.5_to_6.0eV,1.175,2.25971,2.205774186,1259.308907,132,19,rna,True,Lu,[Lu],1,C1CCCC1
qmof-2320388,MARMEA_FSR,bandgap_5.5_to_6.0eV,2.50178,3.77614,1.609104918,1395.631071,124,14,sql,True,Y,[OH2][Y][OH2],1,
qmof-16b0771,MARPIE_FSR,bandgap_5.5_to_6.0eV,0.86869,2.09673,2.040142515,792.3207127,80,2,,True,Tl,unknown,0,
qmof-5ba9d7d,XELVAO_FSR,bandgap_5.5_to_6.0eV,0.72451,1.82834,2.190343863,887.7427518,88,14,,True,Sr,[OH2][Sr][OH2],1,[CH]1N=C[N]N1
qmof-fc8dd71,HEPNIA_FSR,bandgap_5.5_to_6.0eV,1.00547,1.72204,1.585178258,1066.634726,100,76,,True,Li,[Li],1,
qmof-956f0fd,MISHAY_FSR,bandgap_5.5_to_6.0eV,1.02934,2.261,2.123917344,620.1515409,58,15,sql,True,Cd,[Cd],1,c1nnn[nH]1
qmof-311d91b,HEJQAR_FSR,bandgap_5.5_to_6.0eV,4.74601,6.47876,1.509417714,1640.447424,90,227,met,True,Cd,[Cd],1,C1=CN=N[N]1.C1=N[N]N=C1.[CH]1C=NN=N1
qmof-b3a116c,JIVXUH_FSR,bandgap_5.5_to_6.0eV,1.39845,2.2609,1.768173652,1298.881705,120,19,dia,True,Cd,[Cd],1,
qmof-42bd54c,HUHHIC_FSR,bandgap_5.5_to_6.0eV,1.02958,1.82887,2.058644792,785.8511718,80,14,,True,Zn,[Zn],1,C(CC1=NN=N[N]1)CC1=N[N]N=N1
qmof-3ad55a3,HAFDOI_FSR,bandgap_5.5_to_6.0eV,2.02337,5.26396,1.639587683,2550.143396,132,14,,True,Cd,[Cd],1,
qmof-0b6afbc,VAHRON_FSR,bandgap_5.5_to_6.0eV,1.13373,3.96296,2.26138168,578.6569233,53,155,hcb,True,La,[OH2][La]([OH2])[OH2],1,
qmof-f96d302,DUWWOH03_FSR,bandgap_5.5_to_6.0eV,1.13045,2.06746,2.130100549,1345.97261,132,7,,True,Sn,unknown,0,
qmof-90bddf0,JIRLAA_FSR,bandgap_5.5_to_6.0eV,0.65225,1.38457,2.837875166,1368.879754,124,7,,True,Cd,unknown,0,
qmof-4219847,JITQOT_FSR,bandgap_5.5_to_6.0eV,1.1416,2.04922,1.98835036,1037.659923,116,4,dmd,True,Cd,[Cd],1,C1CCCC1
qmof-efb2482,EZABEN_FSR,bandgap_5.5_to_6.0eV,1.12426,2.30724,2.219834624,1187.825255,102,36,,True,Cd,Cl[Cd]|Cl[Cd]Cl|[Cd],3,C1=NN=C[N]1
qmof-553cf0b,MUHPAG_FSR,bandgap_5.5_to_6.0eV,0.67306,1.61883,3.652726795,340.2765878,34,2,,True,Pb,[Pb],1,
qmof-1dedbf9,QUMXUS_FSR,bandgap_5.5_to_6.0eV,1.14058,1.78766,2.777147708,1250.820598,128,14,,True,Cd,[OH2][Cd]|[OH2][Cd][OH2],2,C1CCOC1
qmof-3e12f05,MAQTUV_FSR,bandgap_5.5_to_6.0eV,1.15929,3.98846,2.300772357,571.6400224,53,155,hcb,True,Pr,[OH2][Pr]([OH2])[OH2],1,
qmof-2ccb488,MAQVAD_FSR,bandgap_5.5_to_6.0eV,1.1667,4.02852,2.341788328,566.3565673,53,155,hcb,True,Nd,[OH2][Nd]([OH2])[OH2],1,
qmof-eef0fa0,MAQVIL_FSR,bandgap_5.5_to_6.0eV,1.16611,4.02357,2.621243916,535.1384682,53,155,hcb,True,Er,[OH2][Er]([OH2])[OH2],1,
qmof-5e02587,KEKXAB_FSR,bandgap_5.5_to_6.0eV,0.96656,1.82168,1.712723841,659.5775677,76,4,,True,Zn,Cl[Zn],1,N=C1CCC2CC2C1
qmof-69552f5,IDUKOK01_FSR,bandgap_5.5_to_6.0eV,2.43237,3.93459,1.271130338,1007.854835,88,2,sql,True,Zn,[Zn],1,c1cn(CCCCn2ccnc2)cn1
qmof-df44502,IDULIF_FSR,bandgap_5.5_to_6.0eV,2.58073,3.25641,1.347631611,1019.775421,100,2,sql,True,Zn,[Zn],1,c1cn(CCCCn2ccnc2)cn1
qmof-d23528f,LUHTEO_FSR,bandgap_5.5_to_6.0eV,0.98059,1.95137,1.367052662,904.8333303,98,7,,True,K,unknown,0,
qmof-e18f67b,PAWKAA_FSR,bandgap_5.5_to_6.0eV,2.3529,2.58794,1.989721573,1156.597144,100,14,,True,Zn,[OH2][Zn]Br,1,[CH]1NC=CN1
qmof-8912cf1,PAYMIN_FSR,bandgap_5.5_to_6.0eV,0.90121,1.57674,2.057932119,1160.431948,112,19,,True,Cd,Cl[Cd]Cl,1,c1cn(CCCn2ccnc2)cn1
qmof-9445ed4,BILNOB_FSR,bandgap_5.5_to_6.0eV,1.15043,2.30118,2.369924057,847.6340114,80,14,,True,Cd,unknown,0,
qmof-389345a,UYEWUS02_FSR,bandgap_5.5_to_6.0eV,0.67122,1.58342,2.296386156,343.4981566,34,15,,True,Zn,[OH2][Zn][OH2],1,[N]1N=NN=C1C1=NN=N[N]1
qmof-a45ca63,LUGWAM01_FSR,bandgap_5.5_to_6.0eV,0.85518,2.47139,2.325631828,815.4981967,86,2,bex,True,Cd,[OH2][Cd][OH2],1,C1CCCCC1
qmof-1700e53,LUGWAM_FSR,bandgap_5.5_to_6.0eV,0.87806,2.26513,2.326554028,815.1749493,86,2,bex,True,Cd,[OH2][Cd][OH2],1,C1CCCCC1
qmof-651a6e1,GOXYAV_FSR,bandgap_5.5_to_6.0eV,1.55264,2.45861,2.254793283,578.8847906,50,2,,True,Zn,[Zn],1,
qmof-076f453,GUXCIM_FSR,bandgap_5.5_to_6.0eV,1.16833,2.1281,1.48949652,833.3194249,86,2,,True,Zn,[Zn],1,c1cn(CCCCn2ccnc2)cn1
qmof-e7ec131,WURYEO_FSR,bandgap_5.5_to_6.0eV,0.90525,2.0882,1.747003236,612.3446901,64,2,,True,Na,unknown,0,
qmof-7f7b053,XAFXOT_FSR,bandgap_5.5_to_6.0eV,4.05034,4.40279,1.944077857,852.7160913,80,2,,True,La,[OH2][La],1,O=C1CNC(=O)CN1
qmof-aa83c13,HEVRAC_FSR,bandgap_5.5_to_6.0eV,0.78817,1.73042,3.341463184,551.7551654,50,14,,True,Cd,unknown,0,
qmof-3d4ee1f,KEKWIH_FSR,bandgap_5.5_to_6.0eV,0.94634,2.68432,1.950212835,1023.60963,104,15,hcb,True,Zn,[Zn],1,
qmof-7e2c431,HOZXAX_FSR,bandgap_5.5_to_6.0eV,0.856,1.87027,2.098752858,1078.027947,116,14,sql,True,Cd,[Cd],1,C1=NN=N[N]1
qmof-7e74c2d,ETUXUM_FSR,bandgap_5.5_to_6.0eV,0.81226,1.73166,3.14608165,469.5759308,44,14,,True,Zn,[Zn],1,
qmof-ebe5130,IXENOQ_FSR,bandgap_5.5_to_6.0eV,0.88894,2.93103,2.062309092,841.4352939,86,2,,True,Nd,[OH2][Nd][OH2],1,O=c1[nH]c(=O)[nH]c(=O)[nH]1
qmof-1bc0596,TUMGAJ_FSR,bandgap_5.5_to_6.0eV,0.98234,1.63638,2.287217307,907.4351599,92,19,,True,Cd,Cl[Cd]Cl,1,
qmof-44f1f3a,DUPMOR_FSR,bandgap_5.5_to_6.0eV,1.17541,1.92264,1.611027965,1232.564655,120,14,,True,Sn,[Sn],1,c1ccccc1
qmof-64b7989,MAQVOR_FSR,bandgap_5.5_to_6.0eV,1.17782,4.01872,2.672955085,531.9683876,53,155,hcb,True,Yb,[OH2][Yb]([OH2])[OH2],1,
qmof-61b7fa5,MALKES_FSR,bandgap_5.5_to_6.0eV,1.11097,1.94552,1.652195583,743.0122174,64,62,,True,Li,[Li],1,
qmof-1da8047,OSAYEN01_FSR,bandgap_5.5_to_6.0eV,1.2398,1.75246,2.444273362,518.2073694,54,2,,True,Pb,unknown,0,
qmof-c54ce08,PASKUS_FSR,bandgap_5.5_to_6.0eV,0.87047,2.45941,2.096268016,1485.957609,140,19,dia,True,Zn,[Zn],1,
qmof-5c3a722,GALSER_FSR,bandgap_5.5_to_6.0eV,0.87072,1.69925,1.955241301,1243.991364,124,19,,True,Zn,Cl[Zn],1,C1CSCN1
qmof-cee9997,KUHDEX_FSR,bandgap_5.5_to_6.0eV,0.78301,3.43576,2.419533588,498.391566,44,148,hcb,True,Tb,[Tb],1,C1=CN=N[N]1.[CH]1C=NN=N1
qmof-a7cd6ff,IYESEM_FSR,bandgap_5.5_to_6.0eV,1.67084,2.02968,2.128166507,966.2178626,96,15,,True,Cd,[Cd],1,c1cn(CCCCn2ccnc2)cn1
qmof-0b31941,OTEPAF_FSR,bandgap_5.5_to_6.0eV,2.06397,3.05384,2.443082456,1035.961125,88,7,,True,Tb,[OH2][Tb]|[OH2][Tb]([OH2])([OH2])([OH2])[OH2],2,C1=NN=N[N]1
qmof-bc155dc,JEXPOS_FSR,bandgap_5.5_to_6.0eV,0.71291,1.46226,2.497203975,323.1050773,34,2,sql,True,Mn,[Mn],1,
qmof-2c1bb43,QEKDOA_FSR,bandgap_5.5_to_6.0eV,1.52181,2.28506,2.638622988,939.9256956,92,19,,True,Er,[OH2][Er],1,
qmof-054fe48,NOKPAF_FSR,bandgap_5.5_to_6.0eV,1.613,3.20557,1.831950337,1504.847328,136,2,,True,Zn,[OH2][Zn][OH2]|[Zn],2,C1=NN=C[N]1
qmof-b31f520,NOKPEJ_FSR,bandgap_5.5_to_6.0eV,2.93605,3.51628,1.898671406,921.92233,74,9,,True,Cd,[Cd]|[OH2][Cd],2,C1=NN=C[N]1
qmof-34f7631,XADRAY_FSR,bandgap_5.5_to_6.0eV,0.93443,2.03998,2.109537268,933.4894993,88,14,,True,Cd,Cl[Cd]Cl,1,O=C1CCCCCN1
qmof-fc0e787,UNISEQ01_FSR,bandgap_5.5_to_6.0eV,0.68302,1.16242,1.857739144,289.5231206,32,14,,True,Li,unknown,0,
qmof-bfeaa60,IYEQIO_FSR,bandgap_5.5_to_6.0eV,0.97051,1.85337,1.966232604,1140.559851,120,13,,True,Cd,[Cd],1,c1cn(CCCCn2ccnc2)cn1
qmof-612faa4,JEYZUJ_FSR,bandgap_5.5_to_6.0eV,0.84981,1.71422,2.787885248,470.9952938,52,2,,True,Pb,[Pb],1,C1CCCCC1
qmof-0d028a0,HUDQON_FSR,bandgap_5.5_to_6.0eV,1.07244,1.97042,1.640351999,1170.059215,124,14,,True,Sn,[Sn],1,C1=CCCCC1
qmof-a95d07f,KUQWOK_FSR,bandgap_5.5_to_6.0eV,0.74405,2.18584,2.341352769,1257.40087,126,14,ins,True,Cd,Cl[Cd]|[OH2][Cd][OH2],2,
qmof-4840cc5,BOVRUA_FSR,bandgap_5.5_to_6.0eV,0.90626,1.83146,1.904281006,972.7023707,112,14,,True,Ni,[OH2][Ni][OH2],1,C1CC2CCC1O2
qmof-85a47a8,AVEROJ_FSR,bandgap_5.5_to_6.0eV,6.91365,7.11849,1.657477881,1297.920983,54,179,,True,Cd,Cl[Cd]|Cl[Cd]Cl|[Cd],3,
qmof-12dfe13,AVUYAR_FSR,bandgap_5.5_to_6.0eV,0.69493,1.68259,2.672000641,862.6793449,92,19,,True,Pr,[OH2][Pr],1,
qmof-352b9b5,AVUYEV01_FSR,bandgap_5.5_to_6.0eV,1.1403,2.08806,2.542118175,915.4676834,92,14,,True,Nd,[OH2][Nd],1,
qmof-1011c2b,DAYVEF_FSR,bandgap_5.5_to_6.0eV,0.8863,2.05254,2.115377832,1088.430475,104,29,,True,Cd,[OH2][Cd],1,
